id,isbn,title_short,title,catalogue,cutter,pub_year,copy_info,get_link,note,reprint,removed,keepsite,eisbn
685,9789864348978,Kotlin專案,老姐要用 Kotlin 寫專案：從 Server 到 Android APP 的開發生存日記（iT邦幫忙鐵人賽系列書）,312.52,8462,2021,,,,,,,
686,9786267052259,血色大地,血色大地：夾在希特勒與史達林之間的東歐,740.73,8835,2022,,,,,,,
687,9789865727970,戰爭論1,戰爭論（上）：原理之書【2019年全新修訂版】,590.1,8553,2019,v.1,,,,,,
688,9789865727987,戰爭論2,戰爭論（下）：運用之書【2019年全新修訂版】,590.1,8553,2019,v.2,,,,,,
689,9789572610794,轉生為飲茶,七龍珠外傳 轉生成為飲茶 (全) (電子書),947.41,8537,2022,,,ebook,,,,
690,9789572637388,鏈鋸人1,鏈鋸人 (1) (電子書),947.41,8443,2019,v.1,,ebook,,,,
691,9789572637395,鏈鋸人2,鏈鋸人 (2) (電子書),947.41,8443,2019,v.2,,ebook,,,,
692,9789572639306,鏈鋸人3,鏈鋸人 (3) (電子書),947.41,8443,2019,v.3,,ebook,,,,
693,9789572642979,鏈鋸人4,鏈鋸人 (4) (電子書),947.41,8443,2019,v.4,,ebook,,,,
694,9789572647493,鏈鋸人5,鏈鋸人 (5) (電子書),947.41,8443,2019,v.5,,ebook,,,,
695,9789572650509,鏈鋸人6,鏈鋸人 (6) (電子書),947.41,8443,2019,v.6,,ebook,,,,
696,9789572654668,鏈鋸人7,鏈鋸人 (7) (電子書),947.41,8443,2019,v.7,,ebook,,,,
697,9789572656969,鏈鋸人8,鏈鋸人 (8) (電子書),947.41,8443,2019,v.8,,ebook,,,,
698,9789572661109,鏈鋸人9,鏈鋸人 (9) (電子書),947.41,8443,2019,v.9,,ebook,,,,
699,9789572663783,鏈鋸人10,鏈鋸人 (10) (電子書),947.41,8443,2019,v.10,,ebook,,,,9789572674185
700,9789572667613,鏈鋸人11,鏈鋸人 (11) (電子書),947.41,8443,2019,v.11,,ebook,,,,9789572677704
701,9786263330764,WebGIS,你的地圖會說話？WebGIS與JavaScript的情感交織（iT邦幫忙鐵人賽系列書）,609.029,8523,2022,,,,,,,
702,9786263331044,圖解TF,圖解TensorFlow 2初學篇：實作tf.keras + Colab雲端、深度學習、人工智慧、影像辨識,312.83,8774,2022,,,,,,,
703,9786263331549,影像辨識C#,影像辨識實務應用：使用C#【暢銷回饋版】,312.32C,8796,2022,,,,,,,
704,9786263331174,醫學影像,數位與醫學的人工智慧影像處理技術：Python 實務,312.32P97,8347,2022,,,,,,,
705,9789869881982,交涉武器,交涉的武器：20個專業級的談判原則 辣腕交涉高手從不外流，精準談判的最強奧義，首度大公開！ (電子書),490.17,8454,2020,,,ebook,,,,
706,9786269500680,金錢才能,金錢的才能：用20萬積蓄滾出8000萬身價！窮忙族變身億萬富豪的「加速創富」投資術 (電子書),563.5,8912,2021,,,ebook,,,,9786269531431
707,9789860674972,亞當理論,亞當理論：跨世紀順勢交易大師經典之作 (電子書),563.5,8335,2021,,,ebook,,,,9786269506804
708,9789860674989,三角洲理論,三角洲理論：技術分析大師威爾斯．威爾德的顛峰之作 (電子書),563.54,8335,2021,,,ebook,,,,9786269517435
709,9789869744508,複利效應,複利效應：6步驟引爆收入、生活和各項成就倍數成長 (電子書),177.2,858,2019,,,ebook,,,,
710,9786263321205,3D列印,聚合物3D列印與3D影印技術 (電子書),477.7,8675,2022,,,ebook,,,,9786263322325
711,9786267129487,戰敗者觀點1,戰敗者的觀點：軍事戰略大師「李德哈特」必讀經典——尊重戰敗者，洞悉你的競爭對手（全新典藏版）,712.84,8455,2022,,,,,,,
712,9786267129548,安倍戰略,安倍晉三大戰略【安倍晉三的海洋民主國大聯盟，如何防堵中國崛起、鞏固自由開放的印太秩序！】（特別收錄「台灣如何回應」）,578.31,8856,2022,,,,,,,
713,9786267092576,足球應許,Road to World Cup足球應許之地：朝世界盃奔馳的人們與他們的國度(博客來獨家限量親簽+加油手環版),528.951,8453,2022,,,,,,,
714,9789865562670,廚藝之鑰上,廚藝之鑰（上）：完全掌握廚房，完美料理食材（廚具、蔬果、奶蛋、肉魚）（二版）,427,8533,2022,v.1,,,,,,
715,9789865562687,廚藝之鑰下,廚藝之鑰（下）：完全掌握廚房，完美料理食材（醬料、麵食、豆榖、甜點）（二版）,427,8533,2022,v.2,,,,,,
716,9789575325947,電玩翻譯,電玩翻譯：新手譯者的生存攻略,811.7,858,2022,,,,,,,
717,9789861343563,玩心設計,玩心設計：改變千萬人的美好體驗，工作和生活的設計都該如此有趣！,964.,8734,2020,,,,,,,
718,9786263242159,Py精粹,Python精粹｜來自專家的經驗精華,312.32P97,8648,2022,,,,,,,
719,9786263241657,資料聖經,Python資料科學自學聖經：不只是建模！用實戰帶你預測趨勢、找出問題與發現價值(附關鍵影音教學、範例檔),312.32P97,8564,2022,,,,,,,
720,9789865029920,實戰聖經,Python實戰聖經：用簡單強大的模組套件完成最強應用(附影音/範例程式),312.32P97,8564,2022,,,,,,,
721,9789865480363,共濟會,共濟會，被隱藏的世界史：影響人類歷史，塑造世界版圖的神祕組織 (電子書),546.98,884,2021,,,ebook,,,,9789865480400
722,9789865480608,價格烽火,價格烽火效應：從金融風暴到後疫情時代，引爆世界下一波混亂的訊號 (電子書),561.83,853,2022,,,ebook,,,,9789865480684
723,9789573286844,個人品牌,個人品牌：斜槓時代成就非凡的7個自品牌經營守則 (電子書),496.14,8766,2019,,,ebook,,,,
724,9789573286769,轉職地圖,2030轉職地圖：成為未來10年不被淘汰的國際人才 (電子書),542.77,8866,2020,,,ebook,,,,
725,9789863127147,SK室內設計,SketchUp 2022 室內設計繪圖講座,967.029,8753,2022,,,,,,,
726,9789864456482,埃及字典,簡明版古埃及文字典,807.4131,8665,2022,,,,,,,
727,9480000003347,埃及作業,古埃及文作業簿,943.97,8665,2022,,,,,,,
728,9786269551453,軍武百科,戰雲密布！最強軍武百科：為何而戰？如何作戰？現代軍隊、武器、規則110則,590.9,8744,2022,,,,,,,
729,9786267149096,防彈筆記,防彈筆記法（博客來獨家限量筆記思考牌卡）：簡單輸出式筆記架構，保護高產出、高效能心流,019.2,8565,2022,,,,,,,9786267149102
730,9786269507757,選擇的自由,選擇的自由（40週年紀念版）,552.1,8578,2021,,,,,,,
731,9786263241015,強健Python,強健的Python｜撰寫潔淨且可維護的程式碼,312.32P97,8367,2022,,,,,,,
732,9789571390338,你該寫書,為什麼你該寫一本書？：打造個人品牌，從撰寫一本成為焦點的書開始,496,845,2021,,,,,,,
733,9789863796053,自然語言,自然語言處理：用人工智慧看懂中文,312.9835,847,2018,,,二手書,,,,
734,9789579501576,日本史筆記,日本史看看就好筆記,731.1 9265,8464,2020,,,二手書,,,,
735, 9789869590587,總體戰,總體戰：希特勒崛起的導師與德國開戰的指南,592.45,8646,2018,,,,,,,
736,9787519501990,德國國防軍,德國聯邦國防軍（簡體書）,590.943,844,2019,,,,,,,
737,9787516823248,國防軍1,國防軍‧第一部：折戟沉沙，1942年德軍歷次戰役（簡體書）,596.943,8563,2019,,,,,,,
738,9787559449498,國防軍2,國防軍：第二部：節節敗退，1943年失敗的戰爭（簡體書）,596.943,8563,2020,,,,,,,
739,9787559450517,國防軍3,國防軍‧第三部：垂死掙扎，1944-1945年德軍歷次戰役（簡體書）,596.943,8563,2020,,,,,,,
740,9787513933841,一二戰德軍,戰爭事典063：兩次世界大戰之間的德軍（簡體書）,591.943,8764,2021,,,,,,,
741,9787101003079,三國志v1,三國志(全5冊‧第2版)（簡體書）,622.301,273,2021,v.1,,,,,,
742,9787101003079,三國志v2,三國志(全5冊‧第2版)（簡體書）,622.301,273,2021,v.2,,,,,,
743,9787101003079,三國志v3,三國志(全5冊‧第2版)（簡體書）,622.301,273,2021,v.3,,,,,,
744,9787101003079,三國志v4,三國志(全5冊‧第2版)（簡體書）,622.301,273,2021,v.4,,,,,,
745,9787101003079,三國志v5,三國志(全5冊‧第2版)（簡體書）,622.301,273,2021,v.5,,,,,,
746,9786263332157,多媒體Py,數位多媒體技術與應用-Python 實務,312.837,8265,2022,,,,,,,
747,9789865080457,戊辰1,戊辰戰爭：還原被隱藏的真相（第1部）,731.272,8266,2019,v.1,,,,,,
748,9789865080464,戊辰2,戊辰戰爭：還原被隱藏的真相（第2部）,731.272,8266,2019,v.2,,,,,,
749,9786269606368,自由主義1,自由主義：牛津非常短講001,570.112,8553,2022,v.1,,,,,,
750,9786269606313,社會主義2,社會主義：牛津非常短講002,549.2,8683,2022,v.2,,,,,,
751,9786269606320,共產主義3,共產主義：牛津非常短講003,549.309,8658,2022,v.3,,,,,,
752,9786269606337,法西斯4,法西斯主義：牛津非常短講004,571.192,8555,2022,v.4,,,,,,
753,9786269606344,民粹主義5,民粹主義：牛津非常短講005,570.11,8854,2022,v.5,,,,,,
754,9786269606351,多元文化6,多元文化主義：牛津非常短講006,541.2,8445,2022,v.6,,,,,,
755,9786267149096,防彈筆記,防彈筆記法：簡單輸出式筆記架構，保護高產出、高效能心流 (電子書),019.2,8565,2022,,,ebook,,,,9786267149102
756,9789573286356,深度學習,深度學習的技術：2週掌握高效學習，立即應用 (電子書),521.1,8676,2019,,,ebook,,,,
757,9789573287322,精準學習,大腦如何精準學習 (電子書),521.1,896,2020,,,ebook,,,,
758,9789869377102,視覺筆記術,畫張圖想得更清楚！任何人都能學會的視覺筆記術 (電子書),494.4,8527,2016,,,ebook,,,,
759,9789864797806,生時間,生時間：高績效時間管理術 (電子書),494.01,853,2019,,,ebook,,,,
760,9789865258337,唐鳳思考力,唐鳳的破框思考力 : 關於工作、學習與行動的方法 (電子書),783.3886,8666,2022,,,ebook,,,,9789865258320
761,9789861344041,劉必榮談判,劉必榮談判精華課：33年經驗集大成，上過這堂課，視野、思維無限寬廣,177.4,8756,2022,,,,,,,
762,9789861366302,尺寸事典,一輩子用得上的尺寸事典，全能住宅裝修必備,441.58,8767,2022,,,,,,,
763,9789865534073,災難超前e,災難超前部署手冊：食物、照明、用水、環境、健康、安全、聯絡、社群，教你任何危難都能迎刃而解的40項應急技能！ (電子書),411.96,8257,2020,,,ebook,,,,
764,9789860769517,登山圖解,登山完全圖解Q&A : 新手一定要知道的行程計畫、山域知識、體能訓練、裝備飲食、安全與技巧 (電子書),992.77,8253,2021,,,ebook,,,,9789860769531
765,9789869568906,裝甲雄師1,裝甲雄師 第一部 序曲 從初始到波蘭戰役：第二次世界大戰德國裝甲部隊之創建、戰鬥與敗亡,596.943,7961,2017,v.1,,,,,,
766,9789869568999,裝甲雄師2,裝甲雄師 第二部 西線的勝利：第二次世界大戰德國裝甲部隊之創建、戰鬥與敗亡,596.943,7961,2020,v.2,,,,,,
767,9789570864878,臺灣的勝算,臺灣的勝算：以小制大的不對稱戰略，全臺灣人都應了解的整體防衛構想,599.8,8445,2022,,,,,,,
768,9789862943168,孟買春秋,孟買春秋：史密斯夫婦樂活印度,737.08,8685,2022,,,,,,,
769,9789864893881,千面英雄,千面英雄,280,876,2020,,,,,,,
770,9789864894963,神話的力量,神話的力量【全新修訂中譯．完整插圖版】,280,876,2021,,,,,,,
771,9789864894109,希臘羅馬,希臘羅馬神話【全新修訂精裝版】,284.95,8563,2020,,,,,,,
772,9789865671877,莎士比亞,莎士比亞故事集,873.4332,8745,2016,,,,,,,
773,9789866712982,迷霧之子1,迷霧之子 首部曲 : 最後帝國,874.57,8924,2010,v.1,,二手書,,,,
774,9789866681103,登山車保養,MTB登山車保養＆維修完全BOOK,477.32,8438,2008,,,二手書,,,,
775,9879867415132,自行車聖經,自行車聖經,477.32,8584,2004,,,二手書,,,,
776,9786263102903,水變成冰,水變成冰是哲學問題？12位大哲學家╳11次劃時代重要翻轉，一部寫給所有人的自然科學哲學史,301.1,8345,2022,,,,,,,
777,9786263102880,百年馬拉松,2049百年馬拉松,574.18,8734,2022,,,,,,,
778,9786267146170,演算法生存,演算法生存指南,318.1,8476,2022,,,,,,,
779,9789869510363,大歷史,大歷史：從宇宙大霹靂到今天的人類世界 (電子書),711,853,2017,,,ebook,,,,
780,9789579199971,不正經名著,不正經世界名著：文學經典趣圖解，20堂最好玩的微ㄎ一ㄤ故事課 (電子書),812,8556,2020,,,ebook,,,,
781,9789863777281,格局的力量,格局的力量：提升人生境界的365條黃金法則 (電子書),176.4,887,2021,,,ebook,,,,9789863777373
782,9789863703358,塔羅解牌3,塔羅解牌研究所3 四週實戰課 (電子書),292.96,8795,2021,v.3,,ebook,,,,9789863703624
783,9789860769821,廁所哲學,廁所裡的哲學課：每天14分鐘，跟著蘇格拉底、笛卡兒、尼采等13位世界哲人，秒懂100個最經典的哲學思維【二版】 (電子書),100,8589,2022,,,ebook,,,,9789860769845
784,9789865408459,程設數學,程式設計必修的數學課,310,8633,2021,,,,,,,
785,9789864348824,金魚CSS屬性,金魚都能懂的CSS必學屬性：網頁設計必備寶典（iT邦幫忙鐵人賽系列書）,312.1695,8474,2022,,,,,,,
786,9786267094686,克蘇魯4,克蘇魯神話IV：恐懼（精裝）,874.57,3545,2022,v.4,,,,,,
787,9789861541716,TCPL,C 語言程式設計,312.932C,8756,2005,,,,,,,
788,9789867790125,TCAB,C 語言程式技巧問答實戰,312.932C,875,2002,,,,,,,
789,9789863703167,圖像簡報,給新手的圖像簡報會議技巧 (電子書),494.6,8996,2021,,,ebook,,,,9789863703389
790,9789863703334,圖解會計,圖解會計思維 商業戰略、分析必備武器 (電子書),495.55,8447,2021,,,ebook,,,,9789863703631
791,9786263241435,JavaSE17,Java SE 17 技術手冊,312.32J3,8766,2022,,,,,,,
792,9789865026899,Py3.9,Python 3.9技術手冊,312.32P97,8766,2021,,,,,,,
793,9786263240674,軟實力2e,Soft Skills 軟實力｜軟體開發人員的生存手冊 第二版,494.35,8334,2022,2nd,,,,,,
794,9786263243248,軟工啟發,Code That Fits in Your Head｜軟體工程的啟發式方法,312.2,8367,2022,,,,,,,
795,9789863471271,8051入門,8051入門：C語言輕鬆學,471.516,8655,2014,,,,,,,
796,9789864767755,智慧家庭,Arduino物聯網最佳入門與應用：打造智慧家庭輕鬆學,471.516,8655,2018,,,,,,,
797,9787115500212,檢識電子元件,怎樣識別和檢測電子元器件（第2版）（簡體書）,471.516,842,2019,2nd,,,,,,
798,9787115440969,必知電子元件,不可不知的36種電子元器件（第2版）（簡體書）,471.516,8767,2017,2nd,,,,,,
799,9789869084321,接地工程,接地工程講義,448.37,8254,2015,,,,,,,
800,9789866073458,營建水電,營建工程之水電操作與設計實務,441.6,8732,2013,,,,,,,
801,9786269613762,手術發明1,手術的發明（上）：從對身體蒙昧無知到人體解剖，從細菌理論到抗生素，從忍痛到麻醉，從救急到常規手術，一段為現代醫學鋪路的歷史,416.9,8837,2022,v.1,,,,,,
802,9780345384386,StarWars,The Star Wars Trilogy,813.54,L962,1993,,,二手書,,,,
803,9780786916092,冬夜巨龍,Dragons of Winter Night,813.54,W426,2000,v.2,,二手書,,,,
804,9786263530331,村上私藏,村上私藏 懷舊美好的古典樂唱片,910.38,8354,2022,,,,,,,
805,9789869633543,野外技能,超威！野外技能補完手冊：從輕量化裝備、行進技巧、戶外炊煮、營地工藝到辨識危險,992.77,8948,2018,,,,,,,
806,9786269613793,手術發明2,手術的發明(下)： 從心臟支架、人工關節置換、腦部晶片，到終極賽柏格式電子人，植入物革命下現代醫療的未來,416.9,8837,2022,v.2,,,,,,
807,9789573297703,成癮式學習,勝出99%人的成癮式學習法：同步提升邏輯思維、記憶力和專注力，輕鬆成為「會學習的人」,521.1,8934,2022,,,,,,,
808,9789573296560,德國邏輯陳述,歐洲演講比賽冠軍的德國式邏輯陳述法：使你的發言溫暖、有說服力又受歡迎,192.32,8325,2022,,,,,,,
809,9789863704638,應用統計,看圖秒懂！社會人必修應用統計學 (電子書),518,8456,2022,,,ebook,,,,9789863704669
810,9789863704294,會計地圖,會計地圖：只要一張圖，就能完全看懂金錢的流向！ (電子書),495.1,8944,2022,,,ebook,,,,9789863704348
811,9786267079423,通膨的恐懼,通膨的恐懼：消除你對貨幣供給過多的疑慮，從聯準會政策看收入、失業率、惡性通膨問題的解答 (電子書),562.4521,8455,2022,,,ebook,,,,9786267079492
812,9786267079263,最強炒股者,最強炒股者：戰勝大盤的13招交易法 (電子書),563.53,8649,2022,,,ebook,,,,9786267079294
813,9789570849929,研究生求生,研究生完全求生手冊：方法、秘訣、潛規則 (電子書),525.24,8656,2017,,,ebook,,,,
814,9789570866926,論文求生,論文寫作完全求生手冊：「精準表達，以理服人」的技藝【電子書獨家加值版】 (電子書),811.44,8656,2023,,,ebook,,,,9789570867282
815,9789573418696,烙印勇士1,烙印勇士 (1) (電子書),947.41,8427,2022,v.1,,ebook,,,,
816,9786267146583,王者演算法,演算法：圖解邏輯思維 + Python程式實作 王者歸來,312.32P97,8277,2022,,,,,,,
817,9789865501655,王者R語言,R語言邁向Big Data之路：王者歸來(第二版),312.74,8277,2020,2nd,,,,,,
818,9789862019979,現代軟工,現代軟體工程：物件導向軟體發展策略,312.2,8442,2015,,,,,,,
819,9789863127123,Py刷題演算,Python 資料結構×演算法 刷題鍛鍊班：234 題帶你突破 Coding 面試的難關,312.73,8235,2022,,,,,,,
820,9786267146590,Arm工程師,去園區當Arm工程師：嵌入式C語言全高度昇華,312.32C,8472,2022,,,,,,,
821,9789864344994,金魚選取器,金魚都能懂的 CSS 選取器：金魚都能懂了你還怕學不會嗎（iT邦幫忙鐵人賽系列書）,312.1695,8474,2020,,,,,,,
822,9789865234836,ESP物聯網3,ESP32 微處理機實習與物聯網應用含AMA Fundamentals Level 先進微控制器應用認證 - 最新版(第三版) - 附MOSME行動學習一點通：學科．診斷．評量．加值,471.516,8776,2022,3rd,,,,,,
823,9786263332645,Kuma單元測試,你就是不寫測試才會沒時間：Kuma的單元測試實戰-Java篇（iThome鐵人賽系列書）,312.2,8433,2022,,,,,,,
824,9786263242883,簡報美學,簡報美學｜簡報x設計x呈現,494.6,8473,2022,,,,,,,
825,9789868831490,拉丁血管,拉丁美洲：被切開的血管(修訂版),552.54,8484,2013,,,,,,,
826,9789863876212,流寇與創新,流寇與創新者：林宜敬的怪奇求學與創業生涯,863.55,8738,2022,,,,,,,
827,9786263243736,白話AI演算,凡人也能懂的白話人工智慧演算法,312.80,9343,2022,,,,,,,
828,9789869874281,裝甲雄師7,裝甲雄師第七部：靜靜的頓河 1942東線夏季攻勢,596.943,7961,2022,v.7,,,,,,
829,9789571341699,滿月白鯨,滿月之夜，白鯨出沒,861.57,8663,2004,,,,,,,
830,9789571341156,100%村上,聽見100%的村上春樹,783.18,8354,2004,,,,,,,
831,9789867416537,教授變學生,當教授變成學生：一位大學教授重讀大一的生活紀實,525.78,854,2006,,,,,,,
832,9789869618656,拉丁文法,拉丁文文法大全（修訂版）,804.26,8667,2018,,,,,,,
833,9789865727963,囚犯兩難,囚犯的兩難：賽局理論、數學天才馮紐曼，以及原子彈的謎題,785.28,8238,2019,,,,,,,
834,9789865081560,御一新1-2,御一新：近代日本的光與影（第 1-2 部）,731.272,8266,2022,"v.1,2",,,,,,
835,9789865081577,御一新3,御一新：近代日本的光與影（第 3 部）,731.272,8266,2022,v.3,,,,,,
836,9789862357729,野外生存,美軍野外生存手冊：集結美軍百年經驗，最權威的美軍特種部隊絕境求生祕技,992.775,8673,2019,,,,,,,
837,9786267110072,臺灣木材揭密,臺灣木材大揭密：常見國產木材利用手冊,436.4,8766,2022,,,,,,,
838,9786263491229,3×3思考法,解決問題、創意湧現、高效表達的3×3系統思考法：日本跨國企業、東大、頂尖發明家……都愛用的「TRIZ九宮格」，讓你工作和生活得心應手,176.4,8375,2023,,,,,,,
839,9786267252093,第二大腦,打造第二大腦：多一個數位大腦，資訊超載時代的高效能知識管理術,176.4,8747,2023,,,,,,,
840,9786269505524,泥濘老虎,泥濘中的老虎：德國戰車指揮官的戰爭回憶,784.38,8465,2021,,,,,,,
841,9786269637799,裝甲麥爾,擲彈兵： 裝甲麥爾的戰爭故事,592.9154,8433,2023,,,,,,,
842,9786267283028,大話量子,大話題：量子理論,331.3,8345,2023,,,,,,,
843,9786267283011,大話邏輯,大話題：邏輯,150,8357,2023,,,,,,,
844,9789864349609,網站指標,打造高速網站從網站指標開始：全方位提升使用者體驗與流量的關鍵,312.1653,8326,2021,,,,,,,
845,9786263330788,Docker朋友,30天與Docker做好朋友：跟鯨魚先生一同探索開發者的大平台（iT邦幫忙鐵人賽系列書）（修訂版）,312.54,8676,2022,,,,,,,
846,9786263330627,Azure實戰,Azure雲端運算實戰 : 使用PaaS服務快速打造交談式聊天機器人(iT邦幫忙鐵人賽系列書), 312.136,8574,2022,,,,,,,
847,9786263332188,RISC-V,EN帶你寫個作業系統：來趟RISC-V開發輕旅行(iThome鐵人賽系列書),312.53,876,2022,,,,,,,
848,9786263332577,安卓便利貼,從0到0.99 Android 架構開發實戰：以便利貼應用程式為例（iThome鐵人賽系列書）,312.52,8256,2022,,,,,,,
849,9789869838269,最長的一日,最長的一日：諾曼第登陸的英勇故事,592.9154,844,2020,v.1,,,,,,
850,9789869838276,奪橋遺恨,奪橋遺恨：市場花園作戰的雄心與悲劇,592.9154,844,2020,v.2,,,,,,
851,9789869838283,最後一役,最後一役：納粹第三帝國的末日,592.9154,844,2021,v.3,,,,,,
852,9789869916233,創意練習,創意思考的日常練習：活用右腦直覺，重視感受與觀察，成為生活上的新工作力！ (電子書),494.35,8456,2020,,,ebook,,,,
853,9789865072810,WHAC法,簡短卻強大的3分鐘簡報：好萊塢金牌導演教你「WHAC法」成功提案，用最短時間說服所有人 (電子書),494.6,8568,2021,,,ebook,,,,9789865073121
854,9789860657913,說話的本質,說話的本質：好好傾聽、用心說話，話術只是技巧，內涵才能打動人 (電子書),494.35,8552,2021,,,ebook,,,,9786269615322
855,9789865079499,Excel文書,【漫畫圖解】上班族必學Excel文書處理術：七天輕鬆學會製作表格、數據、視覺化圖表，工作效率倍增，無形提升競爭力 (電子書),312.49E9,8456,2022,,,ebook,,,,9789865079529
856,9786267255094,知與不知,我們的知與不知：探索科學、歷史、人類心智的知識邊界,161,8354,2023,,,,,,,
857,9789869526340,股市賺2M,我如何在股市賺到200萬美元（經典紀念版） (電子書),563.53,8765,2017,,,ebook,,,,
858,9789860611601,行為經濟學,如何活用行為經濟學：解讀人性，運用推力，引導人們做出更好的行為，設計出更有效的政策 (電子書),550.14,8776,2021,,,ebook,,,,
859,9786267173268,咖啡的科學,咖啡的科學（暢銷新版）：從栽種採收、烘焙研磨、溫度控制、沖煮萃取到採購訣竅的完美咖啡事典 (電子書),641.87,8558,2022,,,ebook,,,,9786267173398
860,4710405006397,為什麼要讀書,我們為什麼要讀書？為什麼要工作？【自我探索版】：為了得到幸福，希望你能好好思考這些事 (電子書),542.76,8455,2022,,,ebook,,,,9789865079888
861,9789865070755,理想人生習慣,打造理想人生的習慣大全：65個習慣開關，讓你輕鬆戒掉壞習慣、無痛養成好習慣 (電子書),176.74,8473,2020,,,ebook,,,,
862,9786263332898,刻React UI,哎呀！不小心刻了一套 React UI 元件庫 : 從無到有輕鬆上手（iThome鐵人賽系列書）,312.1695,8736,2022,,,,,,,
863,9789864343201,秋聲組語指令,秋聲教你玩組合語言：指令精華篇,312.33,8645,2018,,,,,,,
864,9789862015391,數位邏輯設計,數位邏輯設計,448.62,8454,2011,,,,,,,
865,9789573296621,優勢創業,優勢創業：掌握5大重點，把你的優勢變成一門好生意 (電子書),494.1,8779,2022,,,ebook,,,,9789573296942
866,9789573292777,知識複利,知識複利：將內容變現，打造專家型個人品牌的策略 (電子書),496.14,8766,2022,,,ebook,,,,9789573295952
867,9786267079355,檯面下投資,檯面下我是這樣投資：從《致富心態》作者摩根・豪瑟開始，解構25位專家如何用自己的錢投資 (電子書),563,8645,2022,,,ebook,,,,9786267079386
868,9786267079348,被動投資學,被動投資學：巴菲特、彼得林區、愛德華索普都推崇，真正可以賺到錢的投資方法 (電子書),563.5,8445,2022,,,ebook,,,,9786267079393
869,9786263244498,白話機器學習,白話機器學習,312.831,8244,2023,,,,,,,
870,9789570869323,劉必榮孫子,劉必榮的孫子兵法與談判謀略,177.4,8756,2023,,,,,,,
871,9789571394725,DeepWork,Deep Work深度工作力：淺薄時代，個人成功的關鍵能力【暢銷新裝版】,494.35,8665,2023,,,,,,,
872,9789862897058,圖解認知偏誤,圖解認知偏誤！避開99%思考陷阱：人類並不理性！打破慣性偏見，建立強大思維 (電子書),176.3,8687,2022,,,ebook,,,,9789862897065
873,9789862896518,高效溝通,化解衝突的高效溝通：當爭論產生，你選擇戰鬥還是逃跑？化異見為助力的關鍵說服法，讓關係更緊密 (電子書),541.62,8654,2021,,,ebook,,,,9789862896525
874,9789862355169,跑步關鍵數據,跑者都該懂的跑步關鍵數據：透過跑錶解析自己的跑力，突破瓶頸，進行有效率的科學化訓練 (電子書),528.946,8556,2016,,,ebook,,,,
875,9789862357729,野外生存e,美軍野外生存手冊：集結美軍百年經驗，最權威的美軍特種部隊絕境求生祕技 (電子書),992.775,8673,2019,,,ebook,,,,
876,9789863983767,子彈思考,子彈思考整理術：釐清超載思緒，化想法為行動， 專注最重要的事，設計你想要的人生,494.01,843,2018,,,,,,,
877,9789863455646,選擇AI,選擇的能力-探索人工智慧的核心,312.983,8776,2019,,,,,,,
878,9786263245297,約耳趣談,約耳趣談軟體,312.2,8866,2023,,,,,,,
879,9786263332218,Web優化,今晚來點Web前端效能優化大補帖：一次搞定指標×工具×技巧，打造超高速網站（iThome鐵人賽系列書）,312.1695,8866,2022,,,,,,,
880,9786263333772,React實戰,哎呀！原來 React 這麼有趣好玩：圈叉、貪吃蛇、記憶方塊三款經典遊戲實戰練習（iThome鐵人賽系列書）,312.1695,8736,2023,,,,,,,
881,9789573293958,小資理財,一年投資5分鐘：打造每月3萬被動收入，免看盤、不選股的最強小資理財法 (電子書),563,8793,2022,,,ebook,,,,9789573294061
882,9789573288602,習慣致富,習慣致富 人生實踐版：在關鍵時刻下對決定，讓你成功達陣，樂享財務自由 (電子書),563,857,2020,,,ebook,,,,
883,9786267173435,最高提問力,最高提問力：問話力9訣竅+好問題7要領，幫你輕鬆開啟話題，讓對方暢快說，交談變熱絡！ (電子書),494.35,8626,2023,,,ebook,,,,9786267173428
884,9786267173336,說話公式,徹底解決溝通問題的說話公式圖鑑：史上最完整！以認知科學拆解出80套說話模式，商談、說服、簡報、指導，再困難都能輕鬆搞定！ (電子書),192.32,8375,2023,,,ebook,,,,9786267173442
885,9786263243491,實戰Flask,實戰Python Flask開發｜基礎知識x物件偵測x機器學習應用 ,312.32P97,8645,2022,,,,,,,
886,9786263245419,Py自動化,高效率Python自動化工作術｜快速解決Excel、Word、PDF資料處理,312.32P97,8755,2023,,,,,,,
887,9786267336090,知識複利筆記,知識複利筆記術：卡片盒筆記法的數位應用實戰指南,019.2,893,2023,,,,,,,
888,9787549638581,自學大全,自學大全 (簡體字),019,8249,2022,,,,,,,
889,9789864089437,水泥工阿鴻,水泥工阿鴻親授30年實戰工法學：基礎放樣、排水設定到進階泥作，完整解析步驟流程，監工、施工不出錯！,441.527,8432,2023,,,,,,,
890,9786263104495,哲學家工具,哲學家的工具箱【二十周年全新增訂版】：如何論證、批判、避開邏輯謬誤？一套現代人必備的理性思考工具,101,8545,2023,,,,,,,
891,9789579054546,零失誤工作術,99％零失誤精準工作術：36個簡單上手的思考習慣 (電子書),494.35,8676,2020,,,ebook,,,,
892,9789579054553,11堂寫作課,大人的11堂寫作課：實現讓生活、工作都成功的複利人生 (電子書),811.1,8545,2020,,,ebook,,,,
893,9786263491274,6個月學外語3,6個月學會任何一種外語：3,800.3,8355,2022,,,ebook,,,,9786263491267
894,9789865070038,50開頭語文,只用50個開頭語，就能輕鬆開口說英文 (電子書),805.188,834,2023,,,ebook,,,,
